subgroup,pollster,sponsors,startdate,enddate,samplesize,population,weight,influence,tracking,dem,rep,net,adjusted_dem,adjusted_rep,adjusted_net,url,createddate,timestamp,modeldate,multiversions,partisan,poll_id,question_id,date
All polls,YouGov,The Economist,8/29/2025,9/2/2025,1549.0, RV,0.1955918,0.0,,43.0,39.0,4.0,45.60889,40.83174,4.777149,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_yFjgYJq.pdf,9/2/2025,11:00:38 12 Jul 2026,7/12/2026,,,90539,222397,12jul2026
All polls,YouGov,Yahoo News,8/29/2025,9/2/2025,1136.0, RV,0.1727752,0.0,,44.0,40.0,4.0,46.60889,41.83174,4.777149,https://www.scribd.com/document/911899946/Yahoo-YouGov-Newsom-Poll-August-2025,9/2/2025,11:00:38 12 Jul 2026,7/12/2026,,,900698,222441,12jul2026
All polls,Verasight,Strength In Numbers,9/15/2025,9/19/2025,1268.0, RV,0.5114151,0.0,,50.0,45.0,5.0,48.22161,45.20653,3.015079,https://www.gelliottmorris.com/p/new-poll-voters-to-blame-republicans-for-shutdown,9/19/2025,11:00:38 12 Jul 2026,7/12/2026,,,90675,2228031,12jul2026
All polls,The Argument/Verasight,,9/15/2025,9/18/2025,1541.0, RV,0.7463055,0.0,,53.0,47.0,6.0,50.06788,43.81919,6.248688,https://www.theargumentmag.com/p/chatgpt-and-the-end-of-learning,9/18/2025,11:00:38 12 Jul 2026,7/12/2026,,,90714,222929,12jul2026
All polls,"Normington, Petts & Associates",Third Way,9/11/2025,9/16/2025,800.0, LV,0.8875322,0.0,,40.0,40.0,0.0,40.28836,39.37723,0.911129,https://www.thirdway.org/memo/americans-caught-between-trumps-cruelty-and-democrats-chaos,11/13/2025,11:00:38 12 Jul 2026,7/12/2026,,,900827,907741,12jul2026
All polls,AtlasIntel,,9/12/2025,9/16/2025,1066.0, A,0.9429561,0.0,,51.8,43.5,8.299999,48.61299,44.27658,4.336411,https://atlasintel.org/poll/usa-national-2025-09-19,9/16/2025,11:00:38 12 Jul 2026,7/12/2026,,,900736,222715,12jul2026
All polls,YouGov,The Economist,9/12/2025,9/15/2025,1420.0, RV,0.1863821,0.0,,43.0,41.0,2.0,45.60889,42.83174,2.777149,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_XBYs983.pdf,9/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90645,222648,12jul2026
All polls,Morning Consult,,9/8/2025,9/14/2025,23465.0, RV,0.1301173,0.0,,43.89,42.44,1.450001,46.00842,42.21692,3.7915,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90866,908651,12jul2026
All polls,NAIP,,9/6/2025,9/13/2025,2071.0, LV,1.102736,0.0,,45.0,43.0,2.0,45.90914,42.29688,3.612263,https://www.realclearpolitics.com/articles/2025/09/19/generic_ballot_tracking_poll_republicans_narrow_dems_lead.html,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,REP,90813,908131,12jul2026
All polls,i360,Americans for Prosperity,9/10/2025,9/12/2025,577.0, RV,0.7193716,0.0,,35.0,32.0,3.0,37.88138,33.45672,4.42466,https://www.politico.com/news/2025/12/03/obamacare-subsidies-expire-this-month-many-republicans-are-shrugging-00672949,12/3/2025,11:00:38 12 Jul 2026,7/12/2026,,REP,90802,908021,12jul2026
All polls,Clarity Campaign Labs,,9/4/2025,9/11/2025,1001.0, RV,0.6969455,0.0,,50.0,44.0,6.0,48.83289,43.04789,5.785,https://www.claritycampaigns.com/clarity-omnibus-september-2025,9/11/2025,11:00:38 12 Jul 2026,7/12/2026,,,900731,222678,12jul2026
All polls,Change Research,,9/5/2025,9/10/2025,2223.0, RV,0.6411889,0.0,,45.0,43.0,2.0,46.2399,43.10289,3.137009,https://portal.changeresearch.com/portal/projects/9b77cc10-feae-4dd6-b303-1b83ee015192,5/5/2026,11:00:38 12 Jul 2026,7/12/2026,,,901422,9014222,12jul2026
All polls,The Winston Group,Winning the Issues,8/30/2025,9/1/2025,1000.0, RV,0.9599504,0.0,,47.0,43.0,4.0,47.23775,42.87938,4.358372,https://www.winningtheissues.org/2025/12/31/2025-winning-the-issues-research/,2/27/2026,11:00:38 12 Jul 2026,7/12/2026,,REP,901147,9011473,12jul2026
All polls,CNN/SSRS,,8/21/2025,9/1/2025,1768.0, RV,0.8077916,0.0,,52.0,48.0,4.0,51.70988,47.49395,4.215931,https://www.cnn.com/2025/09/26/politics/us-politics-negative-sentiment-republicans-democrats,9/1/2025,11:00:38 12 Jul 2026,7/12/2026,,,90692,222840,12jul2026
All polls,Survey160,,8/26/2025,9/1/2025,1437.0, RV,0.8235024,0.0,,46.0,39.0,7.0,46.25875,41.04055,5.218201,https://www.survey160.com/methodological-research-blog/introducing-the-survey-160-tracking-poll,12/5/2025,11:00:38 12 Jul 2026,7/12/2026,,,900919,908041,12jul2026
All polls,Cygnal,,8/7/2025,8/9/2025,1500.0, LV,1.200493,0.0,,47.4,46.4,1.0,46.53125,44.61913,1.912121,https://www.cygn.al/national-poll-69-percent-of-americans-reject-race-based-redistricting-views-on-the-american-dream-on-life-support-and-the-fed-gets-low-marks-on-handling-of-interest-rates/,8/9/2025,11:00:38 12 Jul 2026,7/12/2026,,,90410,221956,12jul2026
All polls,YouGov,The Economist,8/1/2025,8/4/2025,1528.0, RV,0.2045883,0.0,,43.7,38.4,5.299999,46.30889,40.23174,6.077152,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,8/4/2025,11:00:38 12 Jul 2026,7/12/2026,,,90388,221810,12jul2026
All polls,Morning Consult,,8/29/2025,8/31/2025,2202.0, RV,0.0518602,0.0,,45.0,41.0,4.0,47.11842,40.77692,6.341499,https://links.morningconsult.com/s/vb/zpOJTp1fd-BIR_rEUoDVVpbxjXadg6zyKojmasnqASm1Hp621kq0xaatdElmOwOyNR5BxVXYL1h85IVSEMQ-rZTd-Yz0U-hjJgu1WfIkrldD66UKOSCLbrYHiSzLtKjUuUOD33LEK9wVgTQl22Ic8BUrAP0z3AlRWdSJsA/dAaqMr_Kzp13zZAl6CKc8AYgFM7Csr5U/12,8/31/2025,11:00:38 12 Jul 2026,7/12/2026,,,900696,222387,12jul2026
All polls,Morning Consult,,8/25/2025,8/31/2025,26531.0, RV,0.1407303,0.0,,43.81,42.4,1.41,45.92842,42.17693,3.751492,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90864,908631,12jul2026
All polls,Hart Research Associates/Public Opinion Strategies,CNBC,7/29/2025,8/3/2025,800.0, RV,0.9796585,0.0,,49.0,44.0,5.0,47.70073,42.55951,5.14122,https://www.cnbc.com/video/2025/08/07/cnbc-all-america-economic-survey-45-percent-approve-of-pres-trumps-handling-of-the-economy.html,8/3/2025,11:00:38 12 Jul 2026,7/12/2026,,,900640,221845,12jul2026
All polls,Morning Consult,,7/28/2025,8/3/2025,27432.0, RV,0.148015,0.0,,43.68,42.53,1.150002,45.79842,42.30692,3.491501,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90860,908591,12jul2026
All polls,McLaughlin & Associates,,8/21/2025,8/26/2025,1000.0, LV,0.3095384,0.0,,45.0,47.0,-2.0,46.73037,45.34558,1.384789,https://mclaughlinonline.com/2025/09/02/national-monthly-august-2025/?utm_source=rss&utm_medium=rss&utm_campaign=national-monthly-august-2025,8/26/2025,11:00:38 12 Jul 2026,7/12/2026,,,90537,222383,12jul2026
All polls,Emerson College,,8/25/2025,8/26/2025,1000.0, RV,0.9405274,0.0,,43.3,43.0,0.2999992,43.68803,43.87704,-0.1890106,https://emersoncollegepolling.com/august-2025-national/,8/26/2025,11:00:38 12 Jul 2026,7/12/2026,,,900689,222344,12jul2026
All polls,YouGov,The Economist,8/22/2025,8/25/2025,1377.0, RV,0.1891856,0.0,,43.0,41.0,2.0,45.60889,42.83174,2.777149,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_ziFpJLd.pdf,8/25/2025,11:00:38 12 Jul 2026,7/12/2026,,,90501,222186,12jul2026
All polls,Ipsos,Reuters,8/22/2025,8/24/2025,895.0, RV,0.3468601,0.0,,36.0,39.0,-3.0,41.08403,42.60213,-1.518101,https://www.reuters.com/data/which-party-do-americans-want-run-congress-2025-11-05/,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,900680,908202,12jul2026
All polls,Morning Consult,,8/18/2025,8/24/2025,27673.0, RV,0.1455167,0.0,,44.05,42.24,1.809998,46.16842,42.01693,4.151489,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90863,908621,12jul2026
All polls,Verasight,Strength In Numbers,8/18/2025,8/21/2025,1500.0, A,0.4658435,0.0,,49.0,41.0,8.0,47.22161,41.20653,6.015079,https://www.gelliottmorris.com/p/democrats-lead-the-us-house-generic,8/21/2025,11:00:38 12 Jul 2026,7/12/2026,,,90502,222184,12jul2026
All polls,RMG Research,Napolitan Institute,8/18/2025,8/21/2025,2000.0, RV,0.668799,0.0,,47.0,47.0,0.0,47.60431,44.72566,2.878651,https://napolitannews.org/posts/generic-ballot-gop-44-percent-dem-44,8/21/2025,11:00:38 12 Jul 2026,7/12/2026,,,90497,222124,12jul2026
All polls,Echelon Insights,,8/14/2025,8/18/2025,1057.0, LV,0.8740035,0.0,,47.0,46.0,1.0,46.00652,43.67691,2.329609,https://echeloninsights.com/in-the-news/august-2025-verified-voter-omnibus/,8/18/2025,11:00:38 12 Jul 2026,7/12/2026,,,90476,222042,12jul2026
All polls,YouGov,The Economist,8/15/2025,8/18/2025,1408.0, RV,0.1931294,0.0,,44.0,39.0,5.0,46.60889,40.83174,5.777149,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_ep7WXyn.pdf,8/18/2025,11:00:38 12 Jul 2026,7/12/2026,,,90480,222093,12jul2026
All polls,Ipsos,Reuters,8/13/2025,8/18/2025,3516.0, RV,0.6072351,0.0,,42.0,37.0,5.0,47.08403,40.60213,6.481899,https://www.reuters.com/data/which-party-do-americans-want-run-congress-2025-11-05/,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,900665,908211,12jul2026
All polls,The Argument/Verasight,,8/8/2025,8/17/2025,1562.0, RV,0.8770283,0.0,,50.7,49.3,1.400002,47.76788,46.11919,1.648689,https://www.theargumentmag.com/p/when-americans-bite-their-tongues,8/17/2025,11:00:38 12 Jul 2026,7/12/2026,,,90521,222313,12jul2026
All polls,Morning Consult,,8/11/2025,8/17/2025,27248.0, RV,0.146277,0.0,,43.93,42.88,1.049999,46.04842,42.65693,3.391491,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90862,908611,12jul2026
All polls,YouGov,The Economist,8/9/2025,8/11/2025,1474.0, RV,0.1992659,0.0,,42.0,40.0,2.0,44.60889,41.83174,2.777149,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_V8D6b4L.pdf,8/11/2025,11:00:38 12 Jul 2026,7/12/2026,,,90405,221952,12jul2026
All polls,Morning Consult,,8/4/2025,8/10/2025,26631.0, RV,0.145654,0.0,,43.79,42.66,1.130001,45.90842,42.43692,3.4715,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90861,908601,12jul2026
All polls,YouGov,The Economist,7/4/2025,7/7/2025,1389.0, RV,0.2141197,0.0,,43.0,40.0,3.0,45.60889,41.83174,3.777149,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,7/7/2025,11:00:38 12 Jul 2026,7/12/2026,,,90241,221735,12jul2026
All polls,Morning Consult,,6/30/2025,7/6/2025,27913.0, RV,0.1519047,0.0,,44.36,42.51,1.850002,46.47842,42.28692,4.191502,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90856,908551,12jul2026
All polls,Clarity Campaign Labs,,7/24/2025,7/31/2025,1018.0, RV,0.7210499,0.0,,51.0,43.0,8.0,49.83289,42.04789,7.785,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/68936b40c111f97bb04773dd/1754491714447/Clarity+Omnibus+Overview+-+July+2025+%5BPUBLIC%5D.pdf,7/31/2025,11:00:38 12 Jul 2026,7/12/2026,,,900639,221844,12jul2026
All polls,GrayHouse,America One Policies,7/27/2025,7/29/2025,2000.0, RV,0.9684486,0.0,,47.0,44.0,3.0,48.3233,43.9011,4.422199,https://www.americaonepolicies.com/polls/selling-the-one-big-beautiful-bill,3/6/2026,11:00:38 12 Jul 2026,7/12/2026,,REP,901181,9011812,12jul2026
All polls,YouGov,The Economist,7/25/2025,7/28/2025,1610.0, RV,0.2109963,0.0,,43.0,41.0,2.0,45.60889,42.83174,2.777149,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,7/28/2025,11:00:38 12 Jul 2026,7/12/2026,,,90363,221738,12jul2026
All polls,YouGov,Yahoo News,7/24/2025,7/28/2025,1167.0, RV,0.1860078,0.0,,46.0,39.0,7.0,48.60889,40.83174,7.777149,https://d3nkl3psvxxpe9.cloudfront.net/documents/20250728_yahoo.pdf,7/28/2025,11:00:38 12 Jul 2026,7/12/2026,,,900643,221899,12jul2026
All polls,Morning Consult,,7/21/2025,7/27/2025,28524.0, RV,0.1510388,0.0,,44.07,42.19,1.880001,46.18842,41.96692,4.2215,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90859,908581,12jul2026
All polls,Ipsos,Reuters,7/25/2025,7/27/2025,884.0, RV,0.3756978,0.0,,40.0,39.0,1.0,45.08403,42.60213,2.481899,https://www.reuters.com/data/which-party-do-americans-want-run-congress-2025-11-05/,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,900621,908221,12jul2026
All polls,McLaughlin & Associates,America's New Majority Project,7/21/2025,7/24/2025,1633.0, LV,0.3011802,0.0,,48.0,43.9,4.099998,49.91015,42.06581,7.844337,https://americasnewmajorityproject.com/winning-with-one-big-beautiful-bill/,7/24/2025,11:00:38 12 Jul 2026,7/12/2026,,REP,900618,221687,12jul2026
All polls,Emerson College,Nexstar,7/21/2025,7/22/2025,1400.0, RV,1.072233,0.0,,44.0,41.5,2.5,44.38803,42.37704,2.01099,https://www.conchovalleyhomepage.com/news/majority-disapprove-of-trumps-handling-of-epstein-files-emerson-college-polling-survey/,7/22/2025,11:00:38 12 Jul 2026,7/12/2026,,,900612,221656,12jul2026
All polls,YouGov,The Economist,7/18/2025,7/21/2025,1551.0, RV,0.2129302,0.0,,44.0,41.0,3.0,46.60889,42.83174,3.777149,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,7/21/2025,11:00:38 12 Jul 2026,7/12/2026,,,90338,221737,12jul2026
All polls,Morning Consult,,7/14/2025,7/20/2025,28190.0, RV,0.1511525,0.0,,44.32,42.59,1.73,46.43842,42.36692,4.071499,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90858,908571,12jul2026
All polls,"Fabrizio, Lee & Associates/Impact Research",The Wall Street Journal,7/16/2025,7/20/2025,1500.0, RV,0.9407095,0.0,,46.0,43.0,3.0,46.49958,43.33598,3.163601,https://www.wsj.com/politics/elections/trump-approval-rating-poll-july-2025-745b0f5f,7/20/2025,11:00:38 12 Jul 2026,7/12/2026,,,90353,221660,12jul2026
All polls,Cygnal,,7/1/2025,7/2/2025,1500.0, LV,1.149007,0.0,,47.1,45.7,1.399998,46.23125,43.91913,2.312122,https://www.cygn.al/poll-karens-freak-out-over-ice-raids-as-hispanic-support-for-deportations-surges/,7/2/2025,11:00:38 12 Jul 2026,7/12/2026,,,90244,221241,12jul2026
All polls,AtlasIntel,,7/13/2025,7/18/2025,1935.0, A,1.158618,0.0,,51.3,42.7,8.599998,48.11299,43.47658,4.63641,https://atlasintel.org/poll/usa-national-2025-07-18,7/18/2025,11:00:38 12 Jul 2026,7/12/2026,,,900590,221520,12jul2026
All polls,Rasmussen Reports,,7/13/2025,7/17/2025,2288.0, LV,1.321881,0.0,,46.0,42.0,4.0,47.18314,41.96518,5.21796,https://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot_july22,11/13/2025,11:00:38 12 Jul 2026,7/12/2026,,REP,90780,907801,12jul2026
All polls,RMG Research,Napolitan Institute,7/14/2025,7/16/2025,2000.0, RV,0.6378598,0.0,,45.0,49.0,-4.0,45.60431,46.72566,-1.121349,https://napolitannews.org/posts/generic-ballot-july-2025-republicans-46-percent-democrats-42,7/16/2025,11:00:38 12 Jul 2026,7/12/2026,,,90334,221547,12jul2026
All polls,Verasight,Strength In Numbers,7/14/2025,7/16/2025,1500.0, A,0.500186,0.0,,47.0,43.0,4.0,45.22161,43.20653,2.015079,https://www.gelliottmorris.com/p/new-poll-dems-lead-house-generic,7/16/2025,11:00:38 12 Jul 2026,7/12/2026,,,90336,221563,12jul2026
All polls,YouGov,The Economist,7/11/2025,7/14/2025,1506.0, RV,0.2162586,0.0,,43.0,39.0,4.0,45.60889,40.83174,4.777149,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,7/14/2025,11:00:38 12 Jul 2026,7/12/2026,,,90311,221736,12jul2026
All polls,Echelon Insights,,7/10/2025,7/14/2025,1084.0, LV,0.878176,0.0,,47.0,48.0,-1.0,46.00652,45.67691,0.3296089,https://echeloninsights.com/in-the-news/july-2025-verified-voter-omnibus-2-2-2-2-2-2-2/,7/14/2025,11:00:38 12 Jul 2026,7/12/2026,,,900575,221405,12jul2026
All polls,McLaughlin & Associates,,7/9/2025,7/14/2025,1000.0, LV,0.2288187,0.0,,42.0,47.0,-5.0,43.73037,45.34558,-1.615211,https://mclaughlinonline.com/2025/07/17/ma-poll-national-monthly-july-2025/,7/14/2025,11:00:38 12 Jul 2026,7/12/2026,,,90321,221484,12jul2026
All polls,Morning Consult,,7/7/2025,7/13/2025,28276.0, RV,0.1521908,0.0,,44.72,42.75,1.970001,46.83842,42.52692,4.311501,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90857,908561,12jul2026
All polls,RMG Research,Napolitan Institute,6/9/2025,6/9/2025,1000.0, RV,0.4773994,0.0,,35.0,35.0,0.0,35.60431,32.72566,2.878651,https://napolitannews.org/posts/musk-3rd-party-would-get-8-percent-of-voters,6/9/2025,11:00:38 12 Jul 2026,7/12/2026,,,90063,219708,12jul2026
All polls,YouGov,The Economist,6/6/2025,6/9/2025,1397.0, RV,0.2464521,0.0,,44.0,43.0,1.0,46.60889,44.83174,1.777149,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,6/9/2025,11:00:38 12 Jul 2026,7/12/2026,,,90053,221731,12jul2026
All polls,Morning Consult,,6/2/2025,6/8/2025,28551.0, RV,0.1543784,0.0,,42.98,45.28,-2.299999,45.09842,45.05692,0.0415001,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90852,908511,12jul2026
All polls,J.L. Partners,DailyMail.com,6/6/2025,6/6/2025,1006.0, RV,0.9842626,0.0,,42.0,35.0,7.0,42.27962,36.19091,6.088711,https://www.dailymail.co.uk/news/article-14796175/polling-donald-trump-2024-election-elon-musk.html,6/6/2025,11:00:38 12 Jul 2026,7/12/2026,,,90057,219706,12jul2026
All polls,Cygnal,,6/3/2025,6/4/2025,1500.0, LV,1.139432,0.0,,47.2,46.9,0.2999992,46.33125,45.11913,1.21212,https://www.cygn.al/national-poll-record-number-say-nation-is-on-right-track-voters-back-trumps-one-big-beautiful-bill-for-tax-relief-and-border-security/,6/4/2025,11:00:38 12 Jul 2026,7/12/2026,,,90056,219697,12jul2026
All polls,YouGov,The Economist,6/27/2025,6/30/2025,1491.0, RV,0.224976,0.0,,44.0,40.0,4.0,46.60889,41.83174,4.777149,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,6/30/2025,11:00:38 12 Jul 2026,7/12/2026,,,90219,221734,12jul2026
All polls,Morning Consult,,6/23/2025,6/29/2025,27694.0, RV,0.1517282,0.0,,43.58,43.34,0.2400017,45.69843,43.11692,2.581509,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90855,908541,12jul2026
All polls,American Pulse Research & Polling,,6/23/2025,6/25/2025,633.0, RV,0.7365844,0.0,,46.6,42.4,4.199997,46.45746,42.51994,3.937519,https://www.americanpulse.us/thankyou-pollresults-publicopinion-post-landscape-shaping-events-2,6/25/2025,11:00:38 12 Jul 2026,7/12/2026,,,900534,221029,12jul2026
All polls,Emerson College,,6/24/2025,6/25/2025,1000.0, RV,0.9920143,0.0,,42.5,39.8,2.700001,42.88803,40.67704,2.210991,https://emersoncollegepolling.com/june-national-poll/,6/25/2025,11:00:38 12 Jul 2026,7/12/2026,,,900538,221051,12jul2026
All polls,Ipsos,Reuters,6/20/2025,6/23/2025,994.0, RV,0.4187194,0.0,,40.0,36.0,4.0,45.08403,39.60213,5.481899,https://www.reuters.com/data/which-party-do-americans-want-run-congress-2025-11-05/,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90824,908231,12jul2026
All polls,YouGov,The Economist,6/20/2025,6/23/2025,1455.0, RV,0.2296183,0.0,,44.0,40.0,4.0,46.60889,41.83174,4.777149,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,6/23/2025,11:00:38 12 Jul 2026,7/12/2026,,,90183,221733,12jul2026
All polls,Morning Consult,,6/16/2025,6/22/2025,28021.0, RV,0.1526053,0.0,,43.99,43.73,0.2600021,46.10843,43.50692,2.601509,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90854,908531,12jul2026
All polls,Cygnal,,6/19/2025,6/21/2025,800.0, LV,0.8855824,0.0,,48.4,46.0,2.400002,47.53125,44.21913,3.312119,https://www.cygn.al/poll-bitcoin-owners-lean-republican-emerging-as-sought-after-voting-bloc-in-2026-elections/,6/21/2025,11:00:38 12 Jul 2026,7/12/2026,,,90186,221001,12jul2026
All polls,YouGov,The Economist,5/30/2025,6/2/2025,1436.0, RV,0.2637599,0.0,,44.0,42.0,2.0,46.60889,43.83174,2.777149,https://d3nkl3psvxxpe9.cloudfront.net/documents/econtoplines_uOptfZ9.pdf,6/2/2025,11:00:38 12 Jul 2026,7/12/2026,,,90039,219670,12jul2026
All polls,RMG Research,Napolitan Institute,6/18/2025,6/19/2025,1000.0, RV,0.470074,0.0,,44.0,52.0,-8.0,44.60431,49.72566,-5.121349,https://napolitannews.org/posts/generic-ballot-gop-holds-largest-lead-of-the-year,6/19/2025,11:00:38 12 Jul 2026,7/12/2026,,,90180,220954,12jul2026
All polls,Echelon Insights,,6/17/2025,6/18/2025,1002.0, LV,0.8336412,0.0,,47.0,48.0,-1.0,46.00652,45.67691,0.3296089,https://echeloninsights.com/in-the-news/middle-east-update/,6/18/2025,11:00:38 12 Jul 2026,7/12/2026,,,900514,220920,12jul2026
All polls,Echelon Insights,,6/12/2025,6/17/2025,982.0, LV,0.8288878,0.0,,47.0,48.0,-1.0,46.00652,45.67691,0.3296089,https://echeloninsights.com/in-the-news/june-2025-verified-voter-omnibus-2-2-2-2-2-2/,6/17/2025,11:00:38 12 Jul 2026,7/12/2026,,,900510,220836,12jul2026
All polls,YouGov,The Economist,6/13/2025,6/16/2025,1351.0, RV,0.2318537,0.0,,44.0,41.0,3.0,46.60889,42.83174,3.777149,https://today.yougov.com/topics/politics/trackers/congressional-ballot-voting-intention,6/16/2025,11:00:38 12 Jul 2026,7/12/2026,,,90083,221732,12jul2026
All polls,Ipsos,Reuters,6/11/2025,6/16/2025,3458.0, RV,0.6857741,0.0,,40.0,38.0,2.0,45.08403,41.60213,3.481899,https://www.reuters.com/data/which-party-do-americans-want-run-congress-2025-11-05/,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,900505,908241,12jul2026
All polls,co/efficient,,6/12/2025,6/16/2025,1035.0, LV,0.8761247,0.0,,46.0,46.0,0.0,46.69725,45.01464,1.68261,https://coefficient.org/one-big-beautiful-bill/,6/16/2025,11:00:38 12 Jul 2026,7/12/2026,,REP,90166,220929,12jul2026
All polls,McLaughlin & Associates,America's New Majority Project,6/12/2025,6/15/2025,1637.0, LV,0.2438385,0.0,,47.2,46.4,0.7999992,49.11015,44.56581,4.544338,https://americasnewmajorityproject.com/how-to-talk-about-taxes-and-the-budget-bill-what-voters-respond-to-best/,6/15/2025,11:00:38 12 Jul 2026,7/12/2026,,REP,900524,220937,12jul2026
All polls,Morning Consult,,6/9/2025,6/15/2025,28058.0, RV,0.1529363,0.0,,43.68,44.94,-1.259998,45.79842,44.71692,1.081501,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90853,908521,12jul2026
All polls,McLaughlin & Associates,,6/10/2025,6/15/2025,1000.0, LV,0.199854,0.0,,42.0,47.0,-5.0,43.73037,45.34558,-1.615211,https://mclaughlinonline.com/pols/wp-content/uploads/2025/06/National-June-Presentation-RELEASE-6-16-25.pdf,6/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90161,220909,12jul2026
All polls,Clarity Campaign Labs,,6/5/2025,6/14/2025,1000.0, RV,0.7412483,0.0,,50.0,45.0,5.0,48.83289,44.04789,4.785,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/6852fc5a3ac4c05449fc450e/1750269023826/Clarity+Omnibus+Overview+-+June+2025+%5BPUBLIC%5D.pdf,6/14/2025,11:00:38 12 Jul 2026,7/12/2026,,,900513,220899,12jul2026
All polls,The Winston Group,Winning the Issues,6/12/2025,6/14/2025,1000.0, RV,1.014024,0.0,,46.0,42.0,4.0,46.23775,41.87938,4.358372,https://www.winningtheissues.org/2025/06/30/winning-the-issues-june-2025-national-survey/,6/14/2025,11:00:38 12 Jul 2026,7/12/2026,,REP,900568,221307,12jul2026
All polls,Verasight,Strength In Numbers,6/6/2025,6/12/2025,1500.0, A,0.5413883,0.0,,45.0,37.0,8.0,43.22161,37.20653,6.015079,https://www.gelliottmorris.com/p/trump-approval-at-42-democrats-up,6/12/2025,11:00:38 12 Jul 2026,7/12/2026,,,90074,219731,12jul2026
All polls,McLaughlin & Associates,Club for Growth (PAC),6/9/2025,6/11/2025,1000.0, LV,0.2013118,0.0,,44.0,46.0,-2.0,45.91015,44.16581,1.744339,https://www.clubforgrowth.org/icymi-new-cfg-poll-finds-vast-majority-of-republicans-democrats-support-school-freedom-bills/,6/11/2025,11:00:38 12 Jul 2026,7/12/2026,,REP,90076,219733,12jul2026
All polls,Morning Consult,,5/26/2025,6/1/2025,29002.0, RV,0.1558435,0.0,,43.67,44.28,-0.6100006,45.78842,44.05692,1.731503,https://pro.morningconsult.com/trackers/2026-midterm-election-generic-ballot-polls,12/15/2025,11:00:38 12 Jul 2026,7/12/2026,,,90851,908501,12jul2026
All polls,co/efficient,,5/7/2025,5/9/2025,1462.0, LV,0.9393271,0.0,,45.0,42.0,3.0,45.69725,41.01464,4.68261,https://coefficient.org/national-approval-study/,5/9/2025,11:00:38 12 Jul 2026,7/12/2026,,REP,900429,219403,12jul2026
